PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20,PC21,PC22,PC23,PC24,PC25,PC26,PC27,PC28,PC29,PC30,PC31,PC32,PC33,PC34,PC35,PC36,PC37,PC38,PC39,PC40,PC41,PC42,PC43,PC44,PC45,PC46,PC47,PC48,PC49,PC50,label
-12473.152726902234,-408.4072199295288,647.7995373357177,-521.1288139722857,-746.0898232115899,-1643.159887916247,65.7664344995612,642.9077984466918,-509.20378285343793,-120.61950659817624,-23.809456138161543,-425.24477437985945,229.72283437495813,-75.46240171532529,-113.26393599213426,-81.31239414198569,86.77546906575898,107.27065930971824,66.55570319686397,136.78752320555313,-87.95322595834084,53.7890580209938,-70.42950753485219,-1.2574344738932013,44.93128880492844,-19.133388135308326,16.83979332437608,24.09619190150801,-36.96507309223713,-71.66980308168348,79.23268856796399,20.84151089412537,-5.563531252043491,24.96196602852317,-38.10207206991465,39.06193762066445,114.89842564615886,17.32409972259972,-12.548649428390757,-0.9521305088620284,-54.37214806767064,3.251006553126956,28.168611541624397,11.814142054211858,13.400673195235308,9.025462169206303,-20.241339209228773,23.650779073988694,-69.28297330566505,10.000967142888522,1.0
-13107.91817238007,-2265.0905880133423,-1744.89112923793,2045.024782919564,-48.78343864702256,-1361.2065712283172,-671.9305956377042,225.4267093255531,11.700551638539968,-72.98363995683594,2279.174608678192,401.00916555343184,-562.8539000480117,7.216844525951311,-230.6884309801198,49.88955550688472,-117.6665711105048,-62.22866096272628,3.671637123534348,25.765623636778678,-59.65631342135274,-409.3905289072152,-45.8486868903358,-385.6530491638289,93.10332858652204,263.8264840560132,-475.9179372121495,-409.70281033058825,-211.34366357747655,-145.78152066528892,134.66736962833605,-239.100247405836,-32.150325615307665,-173.87466831252473,70.54156479653044,91.01307982251184,-198.1265666524972,-85.45040753996874,108.40629284471218,-82.74057511907888,-60.71043825607188,-79.7495706466906,54.35343032359192,52.46872987010663,-51.1173640484663,-110.04965283738336,-57.15911637204342,64.76416357088586,-7.6843938663474,10.536445587806258,1.0
-4187.677539762765,-2092.464543465591,-2207.10591247026,1856.7640801635655,340.48243836542355,-504.413787566147,-565.2712148234617,411.1804238032022,24.639687331253096,-320.11683967839167,-233.8593750937356,-60.43418512800372,-3.732523551234288,-270.02448889211985,216.19260433971047,-206.4307463057631,85.72099188516873,180.3485283825283,275.240976080154,-75.9105869734845,60.18049528814795,-116.68154203073006,6.924071186661095,128.8966332742313,159.8827996716538,-84.32178911229524,142.9735063647337,101.81093900428743,-100.6484320300918,-34.13492616729171,146.70087548244916,161.60473702365533,-47.50960128472983,-96.96893310772651,46.749779775617846,117.93311071805483,-59.91432181467743,-82.13553971467977,58.02755068012244,25.50941487440685,52.60987938408554,6.495103020809442,4.680937805978298,-3.6286148720767,-36.57586613207089,30.240639124173065,-39.420878849090606,32.76748079687093,37.51408330718968,16.20035407567064,1.0
-14885.856819415614,-944.2574392212188,542.1788033461227,510.5348127770157,-360.3496135535032,-1979.5513006616848,361.85521252909166,93.1658806786306,-325.6154007272707,319.69725329229914,318.1709943401395,76.60101141938223,-137.2507841508988,-52.25231438285096,-397.14054539517497,-132.01343685969607,-26.16428680801073,-92.04237074122544,40.55457858559955,-57.09943266934329,81.95190341322593,71.99808737082999,152.51670897270552,19.33370017896346,35.200989760446525,-16.609929432304323,6.3148041276463545,37.657071677564346,-40.06267198380841,-110.31662119089972,-1.327717660398012,159.77870616087338,-48.80592430552689,-106.48986650759856,-6.886244444148511,-8.28607605727631,-131.84835535643415,29.50614797984063,43.883102073028056,-24.35049928648896,62.82855690098862,-30.041256256429826,16.89773065510933,17.434484474916363,42.30050699608937,11.90088699377078,0.4547299044787913,-9.79031268930589,12.215807505540129,102.55898992906523,1.0
7508.646895790755,-6695.485081067123,-1215.317461089229,1680.0109271866934,-340.05116644987714,-3028.6418482128884,247.1580772841048,152.13117782924107,554.1997670278174,-94.84550014398664,-582.0022458484858,205.57919059691795,148.5145318861498,-291.9207373154084,5.574026551020783,-151.00473590070456,75.82559596285373,-154.2964761347463,-1011.8190233186664,388.6270405090216,37.16448473175384,-97.76524392323748,39.42859679006163,115.65718285682578,-167.67289131521898,90.83743171800498,150.14792499965253,55.59549864202531,12.285170765988491,45.83463919376052,-150.063002999108,-125.69896120069508,42.08227078128087,6.933323858465846,22.105419646852585,45.673815168507495,-70.27995596764843,-77.20080773105462,68.89263341318103,119.44735381639693,-0.9583551140382682,-75.52662656716949,48.46924155438136,63.47675031866627,4.286132362502192,1.591751003898707,56.88428964204788,69.95016886121032,39.68803100444714,-0.3107455860589415,1.0
-24061.3499780901,-296.4233621563136,1349.548578956298,3697.286240028248,-1154.5007883989306,993.8094513599272,1060.3254524821643,-918.6910806294798,541.6901347985648,-849.2353838202032,-281.0761059063624,284.78981860491734,289.1429102271675,507.4325397051568,-242.97975862368187,-224.2777277375852,-155.56892013118406,-118.27363460446692,-72.70033485964234,-226.43893588262463,-291.8812181096545,252.13927491490543,-62.12612883844694,64.9077513221813,241.1561328859425,-47.23000258331277,-94.01600425700508,-86.5927645221214,-21.15442887537102,246.28324513460325,-111.80778923615328,21.516851215576384,-66.57973112191998,-15.400269010674352,142.87004849540602,-71.43849299603185,52.02087619322556,153.71176629435382,-160.4107191505825,78.25112286058109,-69.01214131083444,18.0072395496086,-34.91712892562914,-2.436360775657936,-61.28506432783469,28.113185531681605,148.38571624538335,-27.72080104636745,125.9197734843703,57.810809930576575,1.0
-11150.68482491171,-1784.236390199397,-200.23121212165464,-1370.0004699420392,-359.9516902526697,-841.9862486049208,216.7423522874741,19.176001518647,-500.3231735966016,60.81108294877858,81.82551109651192,-484.5376235793307,636.2687828538012,47.70440353751132,-265.9697931085953,-76.58597617254323,50.62913656878551,-0.1816070442817712,-544.6995234554611,207.84816640402556,-18.26820163367132,-138.88485853598752,-48.47431558013047,-6.366357225158265,26.67233744981361,113.6340830408172,53.862796659907474,-49.86900347993672,-50.45081322044194,5.324887760466584,-72.45086531013929,8.03286168402723,-67.91297832336693,45.70338676333104,21.512715790210663,114.6066687329479,39.13663923769384,-89.83674302306764,49.71056956357152,58.5878292561757,17.247134585271144,-45.59554167468299,-104.21132511525282,111.43117512913211,-12.888897077742383,6.6386295887057765,-27.06988545263945,-64.7919536326537,-21.789563182359355,-40.2768536894008,1.0
-14957.861771567064,-2323.916708164145,-322.3131675956419,2263.026114013179,-1415.3437892435786,-63.01685260103465,-267.9557688077592,122.65365749711351,-115.35850717448052,31.606585453658752,-430.0327540079695,-122.00918232206956,-30.930814297532876,-110.87821624744636,-212.65717835952256,69.5492152032933,11.142592855307887,-189.89368891248623,52.56580818853652,-12.04623287161983,180.61385013659188,-189.2022683533635,-6.649126425553315,-21.96202757281612,-102.3810037238225,-1.229402537771119,52.13877133354748,-67.57858881836218,168.36008144205994,1.4246028382904623,78.06520658881493,-45.71580742202578,188.51340186870613,8.327605675204635,88.74357257609348,-13.290670340778892,42.13469671097044,-84.85626287630865,61.571855678249165,-106.15905462920853,84.15549723446017,-76.01753897704813,67.25665768202033,-22.406934058874864,-46.004690648174574,87.28231359934821,9.756321783936365,-67.54695968858631,9.257301794296952,12.127706848114151,1.0
-19773.76344114251,1104.1989016170387,-1088.0209454361946,-492.9213523567971,82.36236665082195,1519.3636294660564,-290.38475654701654,66.62112259922118,-980.0933729075456,562.7313152386238,-29.38938802643351,-269.8206206615084,14.338977242802052,258.0968252211881,9.68431496840294,-447.55749019485086,58.48378219170111,-66.84612235016286,98.7871017313124,-187.67219999621184,144.36624396519548,-51.76844944010184,-55.67802998550292,-79.56381598193335,82.39191462110783,222.0006835892837,87.42172748150954,137.60933987856248,-97.82934373319716,233.39645794537205,-83.44808986721542,102.34342832035108,-49.31562483749388,-34.11601195576256,127.11630984957006,-97.08077956461328,-18.86558380767108,-61.05975307471829,-26.448434723919387,-97.95128676791218,41.45480045238036,-61.10010620790048,-40.59139998482389,5.905390983971963,-68.67543665317234,-90.03463394910575,16.166196707211164,-20.68053580982735,71.07317888628293,91.23947815968263,1.0
21124.968991745493,-5881.207690598561,-5893.934357571712,-669.0637330791592,6265.710180471058,954.8991039190756,-1416.2986689067484,246.20689933887888,784.1437077057888,-583.1988468766275,146.855069275843,291.7834163757572,188.04211642104147,-181.9397255225884,-99.65659040703288,33.03219257851106,54.01546152498208,-94.65207380017657,77.12080448296028,106.42122513216422,4.537961071112604,101.51370492306526,100.32926814198382,-1.10855323673022,-57.220387184205045,-77.99872531020225,-37.18459939669219,-27.246890080126622,-47.32260466719424,58.79520068341904,62.497009834245056,45.92233169864145,-61.047937331543366,-78.06599212963759,18.29565790514616,94.74913323860814,13.545902219118728,-44.298490623173954,-36.01577606756229,-25.636447404136423,25.970337519772347,8.471319430768355,-24.58700544254907,-26.250603396757985,13.289107794700094,-13.860981635683109,-15.37188881734826,25.461584858267127,16.200306206876714,-37.28159427562011,1.0
